profitLevel,closeLevel,addLossLevel,levrage,maxLongMargin,longPnl,longMargin,maxShortMargin,shortPnl,shortMargin,totalProfit,totalLoss,totalpnl
3,0.3,0.6,18,0.08,0,0,0,0,0,23.51039999999999,-20.979799999999976,2.5306000000000166
3,0.3,0.6,18,0.09,0,0,0,0,0,26.449199999999987,-23.400299999999977,3.0489000000000126
3,0.3,0.6,18,0.1,0,0,0,0,0,29.38799999999999,-26.347699999999975,3.0403000000000144
3,0.3,0.6,20,0.01,0,0,0,0,0,6.7806999999999995,-3.882100000000003,2.8985999999999974
3,0.3,0.6,20,0.02,0,0,0,0,0,13.561399999999999,-7.764200000000006,5.797199999999995
3,0.3,0.6,20,0.03,0,0,0,0,0,20.3421,-11.646300000000009,8.695799999999993
3,0.3,0.6,20,0.04,0,0,0,0,0,27.122799999999998,-15.528400000000012,11.59439999999999
3,0.3,0.6,20,0.05,0,0,0,0,0,33.9035,-19.410500000000013,14.492999999999988
3,0.3,0.6,20,0.06,0,0,0,0,0,40.6842,-23.292600000000018,17.391599999999986
3,0.3,0.6,20,0.07,0,0,0,0,0,47.4649,-27.17470000000002,20.29019999999998
3,0.3,0.6,20,0.08,0,0,0,0,0,54.245599999999996,-31.056800000000024,23.18879999999998
3,0.3,0.6,20,0.09,0,0,0,0,0,61.02629999999999,-34.938900000000025,26.087399999999963
3,0.3,0.6,20,0.1,0,0,0,0,0,67.807,-38.821000000000026,28.985999999999976
3,0.3,0.6,25,0.01,0,0,0,0,0,8.3126,-4.516699999999992,3.795900000000008
3,0.3,0.6,25,0.02,0,0,0,0,0,16.6252,-9.033399999999984,7.591800000000016
3,0.3,0.6,25,0.03,0,0,0,0,0,24.9378,-13.550099999999972,11.387700000000027
3,0.3,0.6,25,0.04,0,0,0,0,0,33.2504,-18.06679999999997,15.183600000000032
3,0.3,0.6,25,0.05,0,0,0,0,0,41.563,-22.583499999999958,18.979500000000048
3,0.3,0.6,25,0.06,0,0,0,0,0,49.8756,-27.100199999999944,22.775400000000054
3,0.3,0.6,25,0.07,0,0,0,0,0,58.1882,-31.616899999999937,26.57130000000006
3,0.3,0.6,25,0.08,0,0,0,0,0,66.5008,-36.13359999999994,30.367200000000064
3,0.3,0.6,25,0.09,0,0,0,0,0,74.81339999999999,-40.65029999999992,34.16310000000008
3,0.3,0.6,25,0.1,0,0,0,0,0,83.126,-45.166999999999916,37.959000000000096
3,0.3,0.6,30,0.01,0,0,0,0,0,7.2797,-4.334700000000005,2.944999999999995
3,0.3,0.6,30,0.02,0,0,0,0,0,14.5594,-8.50410000000001,6.05529999999999
3,0.3,0.6,30,0.03,0,0,0,0,0,21.839100000000002,-12.673500000000013,9.165599999999985
3,0.3,0.6,30,0.04,0,0,0,0,0,29.1188,-17.00820000000002,12.11059999999998
3,0.3,0.6,30,0.05,0,0,0,0,0,36.398500000000006,-21.34290000000002,15.055599999999977
3,0.3,0.6,30,0.06,0,0,0,0,0,43.678200000000004,-25.512300000000028,18.165899999999972
3,0.3,0.6,30,0.07,0,0,0,0,0,50.9579,-29.84700000000003,21.110899999999972
3,0.3,0.6,30,0.08,0,0,0,0,0,58.2376,-34.01640000000004,24.22119999999996
3,0.3,0.6,30,0.09,0,0,0,0,0,65.5173,-38.185800000000036,27.33149999999996
3,0.3,0.6,30,0.1,0,0,0,0,0,72.79700000000001,-42.52050000000004,30.27649999999995
3,0.3,0.6,35,0.01,0,0,0,0,0,9.146900000000002,-5.549599999999994,3.5973000000000086
3,0.3,0.6,35,0.02,0,0,0,0,0,18.293800000000005,-10.850999999999987,7.44280000000002
3,0.3,0.6,35,0.03,0,0,0,0,0,27.4407,-16.15519999999998,11.28550000000002
3,0.3,0.6,35,0.04,0,0,0,0,0,36.58760000000001,-21.701999999999973,14.88560000000004
3,0.3,0.6,35,0.05,0,0,0,0,0,45.734500000000004,-27.248799999999967,18.485700000000044
3,0.3,0.6,35,0.06,0,0,0,0,0,54.8814,-32.552999999999955,22.328400000000045
3,0.3,0.6,35,0.07,0,0,0,0,0,64.02830000000002,-38.09419999999996,25.93410000000005
3,0.3,0.6,35,0.08,0,0,0,0,0,73.17520000000002,-43.40399999999995,29.77120000000008
3,0.3,0.6,35,0.09,0,0,0,0,0,82.32209999999999,-48.70819999999994,33.61390000000007
3,0.3,0.6,35,0.1,0,0,0,0,0,91.46900000000001,-54.24699999999994,37.22200000000008
3,0.3,0.6,40,0.01,0,0,0,0,0,10.717599999999996,-6.229399999999993,4.488200000000003
3,0.3,0.6,40,0.03,0,0,0,0,0,15.147399999999989,-9.423399999999985,5.724000000000002
3,0.3,0.6,40,0.04,0,0,0,0,0,22.721099999999986,-14.087399999999983,8.6337
3,0.3,0.6,40,0.06,0,0,0,0,0,30.294799999999977,-18.96199999999997,11.332800000000006
3,0.3,0.6,40,0.08,0,0,0,0,0,37.868499999999976,-23.83659999999997,14.031900000000007
3,0.3,0.6,40,0.09,0,0,0,0,0,45.44219999999997,-28.385399999999965,17.0568
3,0.3,0.6,40,0.11000000000000001,0,0,0,0,0,75.02319999999996,-43.258499999999955,31.764700000000005
3,0.3,0.6,40,0.12,0,0,0,0,0,60.589599999999955,-37.92399999999994,22.665600000000012
3,0.3,0.6,40,0.13,0,0,0,0,0,68.16329999999994,-42.58799999999995,25.575299999999984
3,0.3,0.6,40,0.15000000000000002,0,0,0,0,0,107.17599999999996,-61.72149999999997,45.454499999999996
3,0.3,0.6,45,0.01,0,0,0,0,0,5.5143,-4.5525999999999955,0.9617000000000054
3,0.3,0.6,45,0.02,0,0,0,0,0,11.0286,-9.105199999999991,1.9234000000000109
3,0.3,0.6,45,0.03,0,0,0,0,0,16.5429,-13.657799999999986,2.8851000000000155
3,0.3,0.6,45,0.04,0,0,0,0,0,22.0572,-18.210399999999982,3.8468000000000218
3,0.3,0.6,45,0.05,0,0,0,0,0,27.571500000000004,-22.762999999999984,4.808500000000029
3,0.3,0.6,45,0.06,0,0,0,0,0,33.0858,-27.31559999999997,5.770200000000031
3,0.3,0.6,45,0.07,0,0,0,0,0,38.600100000000005,-31.868199999999966,6.731900000000037
3,0.3,0.6,45,0.08,0,0,0,0,0,44.1144,-36.420799999999964,7.6936000000000435
3,0.3,0.6,45,0.09,0,0,0,0,0,49.6287,-40.97339999999997,8.655300000000047
3,0.3,0.6,45,0.1,0,0,0,0,0,55.14300000000001,-45.52599999999997,9.617000000000058
3,0.3,0.85,3,0.01,62.44999999999982,0.01,0,0,0,0,0,62.44999999999982
3,0.3,0.85,3,0.02,62.44999999999982,0.02,0,0,0,0,0,62.44999999999982
3,0.3,0.85,3,0.03,62.44999999999982,0.03,0,0,0,0,0,62.44999999999982
3,0.3,0.85,3,0.04,62.44999999999982,0.04,0,0,0,0,0,62.44999999999982
3,0.3,0.85,3,0.05,62.44999999999982,0.05,0,0,0,0,0,62.44999999999982
3,0.3,0.85,3,0.06,62.44999999999982,0.06,0,0,0,0,0,62.44999999999982
3,0.3,0.85,3,0.07,62.44999999999982,0.07,0,0,0,0,0,62.44999999999982
3,0.3,0.85,3,0.08,62.44999999999982,0.08,0,0,0,0,0,62.44999999999982
3,0.3,0.85,3,0.09,62.44999999999982,0.09,0,0,0,0,0,62.44999999999982
3,0.3,0.85,3,0.1,62.44999999999982,0.1,0,0,0,0,0,62.44999999999982
3,0.3,0.85,5,0.01,0,0,0,0,0,0,-0.7861999999999989,-0.7861999999999989
3,0.3,0.85,5,0.02,0,0,0,0,0,0,-1.5723999999999978,-1.5723999999999978
3,0.3,0.85,5,0.03,0,0,0,0,0,0,-2.3585999999999965,-2.3585999999999965
3,0.3,0.85,5,0.04,0,0,0,0,0,0,-3.1447999999999956,-3.1447999999999956
3,0.3,0.85,5,0.05,0,0,0,0,0,0,-3.9309999999999947,-3.9309999999999947
3,0.3,0.85,5,0.06,0,0,0,0,0,0,-4.717199999999993,-4.717199999999993
3,0.3,0.85,5,0.07,0,0,0,0,0,0,-5.503399999999993,-5.503399999999993
3,0.3,0.85,5,0.08,0,0,0,0,0,0,-6.289599999999991,-6.289599999999991
3,0.3,0.85,5,0.09,0,0,0,0,0,0,-7.07579999999999,-7.07579999999999
3,0.3,0.85,5,0.1,0,0,0,0,0,0,-7.861999999999989,-7.861999999999989
3,0.3,0.85,8,0.01,0,0,0.01,0,0,6.549100000000001,-1.8811999999999989,4.667900000000003
3,0.3,0.85,8,0.02,0,0,0.02,0,0,13.098200000000002,-2.8668999999999984,10.231300000000005
3,0.3,0.85,8,0.03,0,0,0.03,0,0,19.6473,-3.8525999999999976,15.794700000000004
3,0.3,0.85,8,0.04,0,0,0.04,0,0,26.196400000000004,-5.733799999999997,20.46260000000001
3,0.3,0.85,8,0.05,0,0,0.05,0,0,32.74550000000001,-7.614999999999995,25.130500000000012
3,0.3,0.85,8,0.06,0,0,0.06,0,0,39.2946,-8.600699999999994,30.69390000000001
3,0.3,0.85,8,0.07,0,0,0.07,0,0,45.84370000000001,-10.481899999999994,35.36180000000002
3,0.3,0.85,8,0.08,0,0,0.08,0,0,52.39280000000001,-11.467599999999994,40.92520000000002
3,0.3,0.85,8,0.09,0,0,0.09,0,0,58.941900000000004,-12.453299999999992,46.48860000000001
3,0.3,0.85,8,0.1,0,0,0.1,0,0,65.49100000000001,-14.334499999999991,51.15650000000002
3,0.3,0.85,9,0.01,0,0,0.01,0,0,0,-1.8488000000000013,-1.8488000000000013
3,0.3,0.85,9,0.02,0,0,0.02,0,0,0,-3.6976000000000027,-3.6976000000000027
3,0.3,0.85,9,0.03,0,0,0.03,0,0,0,-5.546400000000002,-5.546400000000002
3,0.3,0.85,9,0.04,0,0,0.04,0,0,0,-7.395200000000005,-7.395200000000005
3,0.3,0.85,9,0.05,0,0,0.05,0,0,0,-9.244000000000007,-9.244000000000007
3,0.3,0.85,9,0.06,0,0,0.06,0,0,0,-11.092800000000004,-11.092800000000004
3,0.3,0.85,9,0.07,0,0,0.07,0,0,0,-12.94160000000001,-12.94160000000001
3,0.3,0.85,9,0.08,0,0,0.08,0,0,0,-14.79040000000001,-14.79040000000001
3,0.3,0.85,9,0.09,0,0,0.09,0,0,0,-16.63920000000001,-16.63920000000001
3,0.3,0.85,9,0.1,0,0,0.1,0,0,0,-18.488000000000014,-18.488000000000014
3,0.3,0.85,10,0.01,0,0,0.01,0,0,0,-1.6739999999999986,-1.6739999999999986
3,0.3,0.85,10,0.02,0,0,0.02,0,0,0,-3.347999999999997,-3.347999999999997
3,0.3,0.85,10,0.03,0,0,0.03,0,0,0,-5.021999999999996,-5.021999999999996
3,0.3,0.85,10,0.04,0,0,0.04,0,0,0,-6.695999999999994,-6.695999999999994
3,0.3,0.85,10,0.05,0,0,0.05,0,0,0,-8.369999999999994,-8.369999999999994
3,0.3,0.85,10,0.06,0,0,0.06,0,0,0,-10.043999999999992,-10.043999999999992
3,0.3,0.85,10,0.07,0,0,0.07,0,0,0,-11.717999999999991,-11.717999999999991
3,0.3,0.85,10,0.08,0,0,0.08,0,0,0,-13.391999999999989,-13.391999999999989
3,0.3,0.85,10,0.09,0,0,0.09,0,0,0,-15.065999999999987,-15.065999999999987
3,0.3,0.85,10,0.1,0,0,0.1,0,0,0,-16.739999999999988,-16.739999999999988
3,0.3,0.85,11,0.01,92.56999999999994,0.01,0.01,0,0,3.2526,-2.2771000000000003,93.54549999999993
3,0.3,0.85,11,0.02,92.56999999999994,0.02,0.02,0,0,6.5052,-4.554200000000001,94.52099999999993
3,0.3,0.85,11,0.03,92.56999999999994,0.03,0.03,0,0,9.7578,-6.831300000000001,95.49649999999994
3,0.3,0.85,11,0.04,92.56999999999994,0.04,0.04,0,0,13.0104,-9.108400000000001,96.47199999999994
3,0.3,0.85,11,0.05,92.56999999999994,0.05,0.05,0,0,16.263,-11.3855,97.44749999999993
3,0.3,0.85,11,0.06,92.56999999999994,0.06,0.06,0,0,19.5156,-13.662600000000001,98.42299999999993
3,0.3,0.85,11,0.07,92.56999999999994,0.07,0.07,0,0,22.7682,-15.939700000000004,99.39849999999993
3,0.3,0.85,11,0.08,92.56999999999994,0.08,0.08,0,0,26.0208,-18.216800000000003,100.37399999999994
3,0.3,0.85,11,0.09,92.56999999999994,0.09,0.09,0,0,29.2734,-20.493900000000004,101.34949999999994
3,0.3,0.85,11,0.1,92.56999999999994,0.1,0.1,0,0,32.526,-22.771,102.32499999999993
3,0.3,0.85,12,0.01,0,0,0.01,0,0,0,-1.7064999999999988,-1.7064999999999988
3,0.3,0.85,12,0.02,0,0,0.02,0,0,0,-3.4129999999999976,-3.4129999999999976
3,0.3,0.85,12,0.03,0,0,0.03,0,0,0,-5.119499999999996,-5.119499999999996
3,0.3,0.85,12,0.04,0,0,0.04,0,0,0,-6.825999999999995,-6.825999999999995
3,0.3,0.85,12,0.05,0,0,0.05,0,0,0,-8.532499999999994,-8.532499999999994
3,0.3,0.85,12,0.06,0,0,0.06,0,0,0,-10.238999999999992,-10.238999999999992
3,0.3,0.85,12,0.07,0,0,0.07,0,0,0,-11.945499999999994,-11.945499999999994
3,0.3,0.85,12,0.08,0,0,0.08,0,0,0,-13.65199999999999,-13.65199999999999
3,0.3,0.85,12,0.09,0,0,0.09,0,0,0,-15.358499999999987,-15.358499999999987
3,0.3,0.85,12,0.1,0,0,0.1,0,0,0,-17.064999999999987,-17.064999999999987
3,0.3,0.85,15,0.01,0,0,0.01,0,0,6.503899999999999,-1.9792000000000005,4.524699999999997
3,0.3,0.85,15,0.02,0,0,0.02,0,0,9.482399999999998,-3.6774000000000022,5.804999999999994
3,0.3,0.85,15,0.03,0,0,0.03,0,0,12.460899999999997,-5.375600000000005,7.085299999999994
3,0.3,0.85,15,0.04,0,0,0.04,0,0,18.964799999999997,-7.073800000000006,11.890999999999988
3,0.3,0.85,15,0.05,0,0,0.05,0,0,25.468699999999995,-8.772000000000007,16.696699999999982
3,0.3,0.85,15,0.06,0,0,0.06,0,0,28.447199999999995,-10.47020000000001,17.976999999999986
3,0.3,0.85,15,0.07,0,0,0.07,0,0,34.9511,-12.44940000000001,22.50169999999999
3,0.3,0.85,15,0.08,0,0,0.08,0,0,37.92959999999999,-14.147600000000011,23.781999999999975
3,0.3,0.85,15,0.09,0,0,0.09,0,0,40.90809999999999,-15.845800000000013,25.062299999999972
3,0.3,0.85,15,0.1,0,0,0.1,0,0,47.41199999999999,-17.825000000000014,29.58699999999997
3,0.3,0.85,18,0.01,0,0,0.01,0,0,4.48,-2.5773999999999964,1.9026000000000043
3,0.3,0.85,18,0.02,0,0,0.02,0,0,8.96,-5.154799999999993,3.8052000000000086
3,0.3,0.85,18,0.03,0,0,0.03,0,0,13.44,-7.7321999999999855,5.707800000000014
3,0.3,0.85,18,0.04,0,0,0.04,0,0,17.92,-10.309599999999985,7.610400000000017
3,0.3,0.85,18,0.05,0,0,0.05,0,0,22.400000000000002,-12.886999999999977,9.513000000000025
3,0.3,0.85,18,0.06,0,0,0.06,0,0,26.88,-15.464399999999971,11.415600000000028
3,0.3,0.85,18,0.07,0,0,0.07,0,0,31.360000000000003,-18.04179999999997,13.318200000000036
3,0.3,0.85,18,0.08,0,0,0.08,0,0,35.84,-20.61919999999997,15.220800000000034
3,0.3,0.85,18,0.09,0,0,0.09,0,0,40.31999999999999,-23.196599999999957,17.12340000000004
3,0.3,0.85,18,0.1,0,0,0.1,0,0,44.800000000000004,-25.773999999999955,19.02600000000005
3,0.3,0.85,20,0.01,0,0,0,0,0,2.2674000000000003,-2.3489000000000058,-0.08150000000000529
3,0.3,0.85,20,0.02,0,0,0,0,0,4.534800000000001,-4.440400000000012,0.09439999999998949
3,0.3,0.85,20,0.03,0,0,0,0,0,6.8022,-6.531900000000016,0.27029999999998366
3,0.3,0.85,20,0.04,0,0,0,0,0,9.069600000000001,-8.880800000000024,0.18879999999997898
3,0.3,0.85,20,0.05,0,0,0,0,0,11.337000000000002,-11.229700000000028,0.1072999999999732
3,0.3,0.85,20,0.06,0,0,0,0,0,13.6044,-13.321200000000033,0.2831999999999686
3,0.3,0.85,20,0.07,0,0,0,0,0,15.871800000000002,-15.67010000000004,0.2016999999999629
3,0.3,0.85,20,0.08,0,0,0,0,0,18.139200000000002,-17.761600000000048,0.37759999999995797
3,0.3,0.85,20,0.09,0,0,0,0,0,20.4066,-19.853100000000047,0.5534999999999546
3,0.3,0.85,20,0.1,0,0,0,0,0,22.674000000000003,-22.202000000000055,0.4719999999999469
3,0.3,0.85,25,0.01,0,0,0.01,0,0,4.131799999999998,-2.125199999999989,2.0066000000000104
3,0.3,0.85,25,0.02,0,0,0.02,0,0,8.263599999999997,-4.250399999999978,4.013200000000021
3,0.3,0.85,25,0.03,0,0,0.03,0,0,12.395399999999995,-6.375599999999966,6.019800000000029
3,0.3,0.85,25,0.04,0,0,0.04,0,0,16.527199999999993,-8.500799999999956,8.026400000000042
3,0.3,0.85,25,0.05,0,0,0.05,0,0,20.658999999999992,-10.625999999999944,10.03300000000005
3,0.3,0.85,25,0.06,0,0,0.06,0,0,24.79079999999999,-12.751199999999931,12.039600000000059
3,0.3,0.85,25,0.07,0,0,0.07,0,0,28.922599999999992,-14.876399999999922,14.04620000000007
3,0.3,0.85,25,0.08,0,0,0.08,0,0,33.05439999999999,-17.00159999999991,16.052800000000083
3,0.3,0.85,25,0.09,0,0,0.09,0,0,37.186199999999985,-19.126799999999896,18.059400000000092
3,0.3,0.85,25,0.1,0,0,0.1,0,0,41.317999999999984,-21.25199999999989,20.0660000000001
3,0.3,0.85,30,0.01,0,0,0,0,0,6.164199999999998,-2.913199999999995,3.2510000000000034
3,0.3,0.85,30,0.02,0,0,0,0,0,12.328399999999997,-5.82639999999999,6.502000000000007
3,0.3,0.85,30,0.03,0,0,0,0,0,18.492599999999992,-8.739599999999983,9.75300000000001
3,0.3,0.85,30,0.04,0,0,0,0,0,24.656799999999993,-11.65279999999998,13.004000000000014
3,0.3,0.85,30,0.05,0,0,0,0,0,30.820999999999994,-14.565999999999978,16.255000000000017
3,0.3,0.85,30,0.06,0,0,0,0,0,36.985199999999985,-17.479199999999967,19.50600000000002
3,0.3,0.85,30,0.07,0,0,0,0,0,43.1494,-20.392399999999963,22.757000000000033
3,0.3,0.85,30,0.08,0,0,0,0,0,49.31359999999999,-23.30559999999996,26.008000000000028
3,0.3,0.85,30,0.09,0,0,0,0,0,55.47779999999999,-26.218799999999952,29.259000000000036
3,0.3,0.85,30,0.1,0,0,0,0,0,61.64199999999999,-29.131999999999955,32.51000000000003
3,0.3,0.85,35,0.01,0,0,0,0,0,3.409699999999998,-2.8645999999999963,0.545100000000002
3,0.3,0.85,35,0.02,0,0,0,0,0,6.819399999999996,-5.7291999999999925,1.090200000000004
3,0.3,0.85,35,0.03,0,0,0,0,0,10.229099999999995,-8.593799999999986,1.6353000000000069
3,0.3,0.85,35,0.04,0,0,0,0,0,13.638799999999993,-11.458399999999985,2.180400000000008
3,0.3,0.85,35,0.05,0,0,0,0,0,17.04849999999999,-14.32299999999998,2.725500000000011
3,0.3,0.85,35,0.06,0,0,0,0,0,20.45819999999999,-17.18759999999997,3.2706000000000137
3,0.3,0.85,35,0.07,0,0,0,0,0,23.867899999999985,-20.052199999999974,3.815700000000015
3,0.3,0.85,35,0.08,0,0,0,0,0,27.277599999999985,-22.91679999999997,4.360800000000016
3,0.3,0.85,35,0.09,0,0,0,0,0,30.68729999999998,-25.781399999999966,4.9059000000000195
3,0.3,0.85,35,0.1,0,0,0,0,0,34.09699999999998,-28.64599999999996,5.451000000000022
3,0.3,0.85,40,0.01,0,0,0,0,0,5.258900000000001,-2.9893,2.2696000000000005
3,0.3,0.85,40,0.02,0,0,0,0,0,10.517800000000001,-5.9786,4.539200000000001
3,0.3,0.85,40,0.03,0,0,0,0,0,15.776700000000003,-8.967900000000002,6.8088000000000015
3,0.3,0.85,40,0.04,0,0,0,0,0,21.035600000000002,-11.9572,9.078400000000002
3,0.3,0.85,40,0.05,0,0,0,0,0,26.29450000000001,-14.946500000000004,11.348000000000003
3,0.3,0.85,40,0.06,0,0,0,0,0,31.553400000000007,-17.935800000000004,13.617600000000003
3,0.3,0.85,40,0.07,0,0,0,0,0,36.81230000000001,-20.925099999999997,15.887200000000005
3,0.3,0.85,40,0.08,0,0,0,0,0,42.071200000000005,-23.9144,18.156800000000004
3,0.3,0.85,40,0.09,0,0,0,0,0,47.330100000000016,-26.903699999999997,20.4264
3,0.3,0.85,40,0.1,0,0,0,0,0,52.58900000000002,-29.893000000000008,22.696000000000005
3,0.3,0.85,45,0.01,0,0,0,0,0,4.3926000000000025,-3.231300000000006,1.1612999999999964
3,0.3,0.85,45,0.02,0,0,0,0,0,8.785200000000005,-6.462600000000012,2.322599999999993
3,0.3,0.85,45,0.03,0,0,0,0,0,13.177800000000007,-9.693900000000015,3.4838999999999882
3,0.3,0.85,45,0.04,0,0,0,0,0,17.57040000000001,-12.925200000000023,4.645199999999986
3,0.3,0.85,45,0.05,0,0,0,0,0,21.96300000000001,-16.15650000000003,5.806499999999984
3,0.3,0.85,45,0.06,0,0,0,0,0,26.355600000000013,-19.38780000000003,6.9677999999999765
3,0.3,0.85,45,0.07,0,0,0,0,0,30.74820000000002,-22.619100000000042,8.129099999999982
3,0.3,0.85,45,0.08,0,0,0,0,0,35.14080000000002,-25.850400000000047,9.290399999999972
3,0.3,0.85,45,0.09,0,0,0,0,0,39.53340000000002,-29.081700000000044,10.451699999999974
3,0.3,0.85,45,0.1,0,0,0,0,0,43.92600000000002,-32.31300000000006,11.612999999999968
3,0.3,0.95,3,0.01,115.06999999999994,0.01,0,0,0,0,0,115.06999999999994
3,0.3,0.95,3,0.02,115.06999999999994,0.02,0,0,0,0,0,115.06999999999994
3,0.3,0.95,3,0.03,115.06999999999994,0.03,0,0,0,0,0,115.06999999999994
3,0.3,0.95,3,0.04,115.06999999999994,0.04,0,0,0,0,0,115.06999999999994
3,0.3,0.95,3,0.05,115.06999999999994,0.05,0,0,0,0,0,115.06999999999994
3,0.3,0.95,3,0.06,115.06999999999994,0.06,0,0,0,0,0,115.06999999999994
3,0.3,0.95,3,0.07,115.06999999999994,0.07,0,0,0,0,0,115.06999999999994
3,0.3,0.95,3,0.08,115.06999999999994,0.08,0,0,0,0,0,115.06999999999994
3,0.3,0.95,3,0.09,115.06999999999994,0.09,0,0,0,0,0,115.06999999999994
3,0.3,0.95,3,0.1,115.06999999999994,0.1,0,0,0,0,0,115.06999999999994
3,0.3,0.95,5,0.01,0,0,0,0,0,0,-0.7672000000000003,-0.7672000000000003
3,0.3,0.95,5,0.02,0,0,0,0,0,0,-1.5344000000000007,-1.5344000000000007
3,0.3,0.95,5,0.03,0,0,0,0,0,0,-2.3016000000000005,-2.3016000000000005
3,0.3,0.95,5,0.04,0,0,0,0,0,0,-3.0688000000000013,-3.0688000000000013
3,0.3,0.95,5,0.05,0,0,0,0,0,0,-3.8360000000000016,-3.8360000000000016
3,0.3,0.95,5,0.06,0,0,0,0,0,0,-4.603200000000001,-4.603200000000001
3,0.3,0.95,5,0.07,0,0,0,0,0,0,-5.370400000000003,-5.370400000000003
3,0.3,0.95,5,0.08,0,0,0,0,0,0,-6.137600000000003,-6.137600000000003
3,0.3,0.95,5,0.09,0,0,0,0,0,0,-6.9048000000000025,-6.9048000000000025
3,0.3,0.95,5,0.1,0,0,0,0,0,0,-7.672000000000003,-7.672000000000003
3,0.3,0.95,8,0.01,113.41999999999985,0.01,0.01,0,0,6.623100000000002,-1.445,118.59809999999985
3,0.3,0.95,8,0.02,113.41999999999985,0.01,0.02,0,0,13.246200000000004,-2.4301999999999997,124.23599999999985
3,0.3,0.95,8,0.03,113.41999999999985,0.01,0.03,0,0,19.869300000000006,-3.4153999999999995,129.87389999999985
3,0.3,0.95,8,0.04,113.41999999999985,0.02,0.04,0,0,26.492400000000007,-4.860399999999999,135.05199999999985
3,0.3,0.95,8,0.05,113.41999999999985,0.03,0.05,0,0,33.11550000000001,-6.3054,140.23009999999985
3,0.3,0.95,8,0.06,113.41999999999985,0.03,0.06,0,0,39.73860000000001,-7.290599999999999,145.86799999999985
3,0.3,0.95,8,0.07,113.41999999999985,0.04,0.07,0,0,46.36170000000001,-8.7356,151.04609999999985
3,0.3,0.95,8,0.08,113.41999999999985,0.04,0.08,0,0,52.984800000000014,-9.720799999999999,156.68399999999986
3,0.3,0.95,8,0.09,113.41999999999985,0.04,0.09,0,0,59.607900000000015,-10.706,162.32189999999986
3,0.3,0.95,8,0.1,113.41999999999985,0.05,0.1,0,0,66.23100000000002,-12.151,167.4999999999999
3,0.3,0.95,9,0.01,0,0,0.01,0,0,5.8178,-1.2682999999999993,4.549500000000001
3,0.3,0.95,9,0.02,0,0,0.02,0,0,11.6356,-1.7389999999999985,9.896600000000001
3,0.3,0.95,9,0.03,0,0,0.03,0,0,17.4534,-2.209699999999998,15.243699999999999
3,0.3,0.95,9,0.04,0,0,0.04,0,0,23.2712,-3.477999999999997,19.793200000000002
3,0.3,0.95,9,0.05,0,0,0.05,0,0,29.089,-4.746299999999996,24.3427
3,0.3,0.95,9,0.06,0,0,0.06,0,0,34.9068,-5.216999999999996,29.689799999999998
3,0.3,0.95,9,0.07,0,0,0.07,0,0,40.7246,-6.485299999999995,34.23930000000001
3,0.3,0.95,9,0.08,0,0,0.08,0,0,46.5424,-6.955999999999994,39.586400000000005
3,0.3,0.95,9,0.09,0,0,0.09,0,0,52.3602,-7.426699999999993,44.9335
3,0.3,0.95,9,0.1,0,0,0.1,0,0,58.178,-8.694999999999993,49.483000000000004
3,0.3,0.95,10,0.01,0,0,0.01,0,0,0,-1.6636000000000013,-1.6636000000000013
3,0.3,0.95,10,0.02,0,0,0.02,0,0,0,-3.3272000000000026,-3.3272000000000026
3,0.3,0.95,10,0.03,0,0,0.03,0,0,0,-4.990800000000004,-4.990800000000004
3,0.3,0.95,10,0.04,0,0,0.04,0,0,0,-6.654400000000005,-6.654400000000005
3,0.3,0.95,10,0.05,0,0,0.05,0,0,0,-8.318000000000007,-8.318000000000007
3,0.3,0.95,10,0.06,0,0,0.06,0,0,0,-9.981600000000007,-9.981600000000007
3,0.3,0.95,10,0.07,0,0,0.07,0,0,0,-11.64520000000001,-11.64520000000001
3,0.3,0.95,10,0.08,0,0,0.08,0,0,0,-13.30880000000001,-13.30880000000001
3,0.3,0.95,10,0.09,0,0,0.09,0,0,0,-14.972400000000011,-14.972400000000011
3,0.3,0.95,10,0.1,0,0,0.1,0,0,0,-16.636000000000013,-16.636000000000013
3,0.3,0.95,11,0.01,0,0,0.01,0,0,0,-1.5207999999999993,-1.5207999999999993
3,0.3,0.95,11,0.02,0,0,0.02,0,0,0,-3.0415999999999985,-3.0415999999999985
3,0.3,0.95,11,0.03,0,0,0.03,0,0,0,-4.562399999999998,-4.562399999999998
3,0.3,0.95,11,0.04,0,0,0.04,0,0,0,-6.083199999999997,-6.083199999999997
3,0.3,0.95,11,0.05,0,0,0.05,0,0,0,-7.6039999999999965,-7.6039999999999965
3,0.3,0.95,11,0.06,0,0,0.06,0,0,0,-9.124799999999995,-9.124799999999995
3,0.3,0.95,11,0.07,0,0,0.07,0,0,0,-10.645599999999996,-10.645599999999996
3,0.3,0.95,11,0.08,0,0,0.08,0,0,0,-12.166399999999994,-12.166399999999994
3,0.3,0.95,11,0.09,0,0,0.09,0,0,0,-13.687199999999994,-13.687199999999994
3,0.3,0.95,11,0.1,0,0,0.1,0,0,0,-15.207999999999993,-15.207999999999993
3,0.3,0.95,12,0.01,94.83999999999992,0.01,0.01,0,0,2.982800000000002,-2.084100000000001,95.73869999999992
3,0.3,0.95,12,0.02,94.83999999999992,0.02,0.02,0,0,5.965600000000004,-4.168200000000002,96.63739999999991
3,0.3,0.95,12,0.03,94.83999999999992,0.03,0.03,0,0,8.948400000000005,-6.252300000000002,97.53609999999992
